Date,Region,Facility,Energy_MWh,Emission_Factor,Production,Emissions_tCO2,Waste_Kg,Renewable_percent,Transport_Emissions,PolicyWeight
"Wednesday, January 01, 2025",Region 2,Facility 18,1819.134,EF,2094.51,216.27,179696.0,,0,1.2
"Tuesday, July 01, 2025",Region 2,Facility 40,1826.75425,EF,7495.73,125.09,146740.0,,0,1.2
"Tuesday, February 01, 2022",Region 1,Facility 41,1833.55851,EF,5581.46,185.98,128103.0,40.0,0,0.8
"Friday, December 01, 2023",Region 1,Facility 42,1835.3199,EF,293.29,22.23,83139.0,40.0,0,0.8
"Monday, May 01, 2023",Region 4,Facility 26,1835.63411,EF,580.43,160.67,52642.48,,0,1.0
"Saturday, March 01, 2025",Region 2,Facility 16,1837.253,EF,4565.1,262.14,32852.0,,0,1.2
"Saturday, January 01, 2022",Region 4,Facility 26,1838.88666,EF,344.64,167.36,56905.35,,0,1.0
"Thursday, August 01, 2024",Region 1,Facility 21,1840.783,EF,19998.0,119.39,318430.0,,0,0.8
"Saturday, July 01, 2023",Region 1,Facility 21,1841.92913,EF,17930.0,129.47,577750.0,40.0,0,0.8
"Monday, July 01, 2024",Region 1,Facility 21,1844.238,EF,19647.0,124.05,377230.0,,0,0.8
"Monday, July 01, 2024",Region 4,Facility 22,1844.2778,EF,1425.58,152.12,129582.8,40.0,0,1.0
"Tuesday, August 01, 2023",Region 4,Facility 22,1846.532,EF,1508.5,147.66,63961.91,40.0,0,1.0
"Saturday, July 01, 2023",Region 4,Facility 26,1846.74125,EF,500.71,137.41,52310.1,,0,1.0
"Thursday, September 01, 2022",Region 4,Facility 26,1846.95525,EF,717.62,116.65,63157.2,,0,1.0
"Saturday, April 01, 2023",Region 1,Facility 39,1848.93806,EF,540.46,2.32,79312.38,40.0,0,0.8
"Sunday, June 01, 2025",Region 4,Facility 22,1854.2299,EF,1154.0,152.73,74266.5,40.0,0,1.0
"Wednesday, March 01, 2023",Region 1,Facility 25,1854.5446,EF,18641.91,91.14,307488.0,40.0,0,0.8
"Sunday, September 01, 2024",Region 4,Facility 22,1855.6689,EF,1262.8,153.39,63248.58,40.0,0,1.0
"Sunday, January 01, 2023",Region 2,Facility 18,1859.646,EF,3122.07,217.85,198000.0,,0,1.2
"Sunday, October 01, 2023",Region 4,Facility 22,1861.5543,EF,1387.99,153.54,54260.5,40.0,0,1.0
"Tuesday, August 01, 2023",Region 1,Facility 21,1867.071,EF,21344.0,125.32,604158.0,40.0,0,0.8
"Saturday, June 01, 2024",Region 4,Facility 22,1869.0589,EF,1196.12,141.99,48645.0,40.0,0,1.0
"Wednesday, May 01, 2024",Region 1,Facility 21,1871.783,EF,18460.33,121.22,567590.0,,0,0.8
"Saturday, June 01, 2024",Region 2,Facility 40,1872.08025,EF,6578.85,136.66,130020.0,40.0,0,1.2
"Saturday, February 01, 2025",Region 1,Facility 21,1879.516,EF,20550.0,95.23,401777.6,,0,0.8
"Saturday, January 01, 2022",Region 1,Facility 41,1879.89593,EF,5596.39,269.54,139291.0,40.0,0,0.8
"Friday, July 01, 2022",Region 4,Facility 26,1881.54155,EF,497.68,150.72,69977.06,,0,1.0
"Sunday, May 01, 2022",Region 2,Facility 16,1881.91,EF,6665.0,242.71,35080.0,,0,1.2
"Tuesday, February 01, 2022",Region 4,Facility 26,1885.69056,EF,510.56,195.13,28739.62,,0,1.0
"Friday, November 01, 2024",Region 4,Facility 26,1888.63223,EF,644.32,181.17,76663.73,,0,1.0
"Saturday, January 01, 2022",Region 1,Facility 25,1889.20725,EF,23615.58,104.78,341539.34,40.0,0,0.8
"Sunday, September 01, 2024",Region 1,Facility 21,1889.514,EF,21659.0,109.83,268395.4,,0,0.8
"Sunday, June 01, 2025",Region 4,Facility 26,1889.63562,EF,788.65,164.18,45214.09,,0,1.0
"Thursday, August 01, 2024",Region 4,Facility 22,1890.7479,EF,1400.18,144.12,142285.0,40.0,0,1.0
"Wednesday, November 01, 2023",Region 2,Facility 16,1890.919,EF,6351.0,265.72,29465.0,,0,1.2
"Thursday, May 01, 2025",Region 2,Facility 40,1892.09551,EF,6853.0,138.83,146350.0,,0,1.2
"Saturday, March 01, 2025",Region 2,Facility 24,1894.94884,EF,16863.0,179.44,87560.0,40.0,0,1.2
"Thursday, May 01, 2025",Region 4,Facility 26,1896.46969,EF,616.28,176.3,57840.75,,0,1.0
"Monday, April 01, 2024",Region 1,Facility 25,1901.10178,EF,21725.0,35.86,310971.0,40.0,0,0.8
"Monday, April 01, 2024",Region 2,Facility 40,1910.37726,EF,7688.0,129.71,110190.0,40.0,0,1.2
"Wednesday, November 01, 2023",Region 2,Facility 24,1913.611,EF,16566.0,192.46,196130.0,40.0,0,1.2
"Saturday, January 01, 2022",Region 2,Facility 18,1914.563,EF,3159.52,230.38,145640.0,,0,1.2
"Wednesday, May 01, 2024",Region 4,Facility 26,1915.27127,EF,607.87,183.96,105706.7,,0,1.0
"Thursday, December 01, 2022",Region 4,Facility 26,1916.81044,EF,579.3,167.95,71425.27,,0,1.0
"Saturday, June 01, 2024",Region 4,Facility 26,1918.93444,EF,616.9,176.51,92600.97,,0,1.0
"Wednesday, March 01, 2023",Region 4,Facility 26,1927.61665,EF,630.09,201.04,64363.48,,0,1.0
"Sunday, December 01, 2024",Region 1,Facility 21,1931.193,EF,18061.0,114.9,263250.0,,0,0.8
"Sunday, October 01, 2023",Region 4,Facility 26,1933.25853,EF,545.82,153.8,70931.23,,0,1.0
"Thursday, February 01, 2024",Region 2,Facility 16,1935.053,EF,6083.0,277.52,19300.0,,0,1.2
"Saturday, April 01, 2023",Region 4,Facility 26,1935.37439,EF,484.26,198.24,90471.99,,0,1.0
"Saturday, April 01, 2023",Region 1,Facility 42,1938.51178,EF,216.38,82.97,113001.0,91.3225,0,0.8
"Wednesday, May 01, 2024",Region 2,Facility 40,1939.10683,EF,7585.0,135.24,125910.0,40.0,0,1.2
"Monday, August 01, 2022",Region 2,Facility 40,1944.5062,EF,8327.27,123.98,159360.0,40.0,0,1.2
"Tuesday, April 01, 2025",Region 2,Facility 40,1946.48504,EF,6887.29,159.25,142620.0,,0,1.2
"Thursday, February 01, 2024",Region 1,Facility 25,1951.58636,EF,24551.0,103.04,269200.0,40.0,0,0.8
"Wednesday, January 01, 2025",Region 4,Facility 26,1958.58183,EF,651.53,213.35,61584.24,,0,1.0
"Friday, March 01, 2024",Region 2,Facility 24,1959.09599,EF,16686.0,203.57,127100.0,40.0,0,1.2
"Friday, December 01, 2023",Region 1,Facility 21,1965.112,EF,23514.02,117.83,241190.0,40.0,0,0.8
"Tuesday, July 01, 2025",Region 4,Facility 22,1967.3943,EF,1182.12,167.19,56245.6,40.0,0,1.0
"Tuesday, April 01, 2025",Region 4,Facility 26,1969.79344,EF,759.93,205.52,76418.97,,0,1.0
"Thursday, September 01, 2022",Region 1,Facility 39,1970.38105,EF,472.5,3.21,90656.0,40.0,0,0.8
"Friday, July 01, 2022",Region 1,Facility 21,1971.907,EF,20121.0,89.07,244940.0,40.0,0,0.8
"Sunday, September 01, 2024",Region 4,Facility 26,1975.14687,EF,626.94,145.47,66443.19,,0,1.0
"Thursday, September 01, 2022",Region 2,Facility 40,1977.1782,EF,7645.81,129.02,122920.0,40.0,0,1.2
"Tuesday, July 01, 2025",Region 1,Facility 21,1981.13,EF,22274.26,116.94,604910.0,,0,0.8
"Friday, April 01, 2022",Region 2,Facility 24,1997.946,EF,13657.0,198.56,93450.0,40.0,0,1.2
"Tuesday, October 01, 2024",Region 1,Facility 25,2003.58702,EF,21858.12,42.52,309568.0,40.0,0,0.8
"Thursday, May 01, 2025",Region 1,Facility 21,2010.596,EF,22937.92,114.46,463924.0,,0,0.8
"Monday, July 01, 2024",Region 2,Facility 40,2011.44978,EF,8439.5,153.73,119890.0,40.0,0,1.2
"Friday, August 01, 2025",Region 4,Facility 26,2016.17066,EF,835.16,146.11,95213.34,,0,1.0
"Tuesday, July 01, 2025",Region 4,Facility 26,2017.65886,EF,899.92,148.52,131746.22,,0,1.0
"Saturday, March 01, 2025",Region 1,Facility 25,2017.79197,EF,23774.97,47.12,298739.0,40.0,0,0.8
"Sunday, June 01, 2025",Region 1,Facility 21,2025.13,EF,23222.67,116.94,388900.0,,0,0.8
"Friday, March 01, 2024",Region 2,Facility 16,2026.68,EF,5307.0,292.87,18274.0,,0,1.2
"Friday, November 01, 2024",Region 1,Facility 21,2029.342,EF,15935.0,122.24,332860.0,,0,0.8
"Tuesday, October 01, 2024",Region 1,Facility 21,2034.08,EF,19299.0,124.2,368890.0,,0,0.8
"Saturday, April 01, 2023",Region 1,Facility 25,2041.56756,EF,21793.63,79.72,287189.0,40.0,0,0.8
"Friday, November 01, 2024",Region 2,Facility 16,2042.722,EF,8570.0,283.05,24480.0,,0,1.2
"Saturday, June 01, 2024",Region 1,Facility 25,2047.55414,EF,20795.0,40.15,255244.0,40.0,0,0.8
"Monday, July 01, 2024",Region 4,Facility 26,2058.83782,EF,713.75,159.46,97161.77,,0,1.0
"Thursday, February 01, 2024",Region 1,Facility 21,2065.66134,EF,24146.0,140.55,741770.0,,0,0.8
"Friday, September 01, 2023",Region 4,Facility 26,2067.97239,EF,517.36,153.69,63105.14,,0,1.0
"Saturday, March 01, 2025",Region 1,Facility 21,2072.129,EF,24807.0,104.49,410692.5,,0,0.8
"Wednesday, November 01, 2023",Region 1,Facility 21,2073.35957,EF,23310.47,168.16,1121775.0,40.0,0,0.8
"Saturday, February 01, 2025",Region 2,Facility 24,2075.35479,EF,17737.0,209.52,82210.0,40.0,0,1.2
"Tuesday, August 01, 2023",Region 4,Facility 26,2078.21728,EF,564.28,131.4,69328.88,,0,1.0
"Tuesday, April 01, 2025",Region 1,Facility 21,2078.737,EF,22490.18,124.91,360410.0,,0,0.8
"Friday, July 01, 2022",Region 1,Facility 20,2078.83798,EF,2826.9,167.69,43458.0,40.0,0,0.8
"Wednesday, March 01, 2023",Region 1,Facility 39,2081.4925,EF,534.19,50.32,97095.28,40.0,0,0.8
"Friday, July 01, 2022",Region 2,Facility 16,2082.262,EF,9342.0,261.91,46309.0,,0,1.2
"Saturday, March 01, 2025",Region 4,Facility 26,2084.12452,EF,663.3,216.89,62269.45,,0,1.0
"Friday, March 01, 2024",Region 4,Facility 26,2084.67947,EF,606.59,221.8,96839.85,,0,1.0
"Sunday, September 01, 2024",Region 2,Facility 40,2087.65841,EF,9264.0,148.78,158680.0,40.0,0,1.2
"Wednesday, November 01, 2023",Region 4,Facility 26,2091.27291,EF,494.18,198.57,80890.95,,0,1.0
"Tuesday, October 01, 2024",Region 1,Facility 39,2097.51869,EF,390.06,4.38,174783.11,,0,0.8
"Monday, August 01, 2022",Region 4,Facility 26,2100.24717,EF,734.2,141.42,54027.29,,0,1.0
"Tuesday, October 01, 2024",Region 4,Facility 26,2105.51632,EF,644.88,178.97,82286.27,,0,1.0
"Sunday, December 01, 2024",Region 2,Facility 24,2106.02456,EF,16259.0,224.85,58940.0,40.0,0,1.2
"Wednesday, June 01, 2022",Region 2,Facility 40,2125.84652,EF,8585.06,161.43,167130.0,90.6571,0,1.2
"Saturday, February 01, 2025",Region 4,Facility 26,2129.94809,EF,578.01,240.69,49858.15,,0,1.0
"Monday, January 01, 2024",Region 1,Facility 21,2131.00816,EF,25064.0,157.5,505040.0,,0,0.8
"Sunday, January 01, 2023",Region 4,Facility 26,2132.62525,EF,593.66,221.09,104128.95,,0,1.0
"Monday, April 01, 2024",Region 4,Facility 26,2134.38528,EF,635.64,217.89,126259.58,,0,1.0
"Wednesday, January 01, 2025",Region 2,Facility 16,2138.496,EF,7254.0,307.93,40676.0,,0,1.2
"Wednesday, February 01, 2023",Region 4,Facility 26,2143.5831,EF,543.37,233.8,69307.31,,0,1.0
"Wednesday, May 01, 2024",Region 4,Facility 22,2155.42,EF,1221.0,118.7,71359.0,40.0,0,1.0
"Sunday, December 01, 2024",Region 4,Facility 26,2158.47883,EF,585.05,212.53,88030.95,,0,1.0
"Thursday, January 01, 2015",Region 2,Facility 1,2160.827,EF,28649.0,1263.9,766599.0,0.0,0,1.2
"Monday, May 01, 2023",Region 1,Facility 25,2166.72404,EF,24512.83,94.86,343848.0,40.0,0,0.8
"Tuesday, August 01, 2023",Region 1,Facility 25,2173.27979,EF,23896.04,94.53,305745.0,40.0,0,0.8
"Thursday, September 01, 2022",Region 1,Facility 25,2175.22314,EF,21481.21,115.54,310627.0,40.0,0,0.8
"Sunday, June 01, 2025",Region 1,Facility 25,2184.30556,EF,22235.74,39.92,256712.0,40.0,0,0.8
"Tuesday, November 01, 2022",Region 2,Facility 24,2185.113,EF,15422.0,213.26,181660.0,40.0,0,1.2
"Thursday, August 01, 2024",Region 1,Facility 25,2189.70223,EF,23638.0,51.53,332519.0,40.0,0,0.8
"Friday, September 01, 2023",Region 1,Facility 25,2191.86991,EF,23788.7,77.89,325147.0,40.0,0,0.8
"Thursday, January 01, 2015",Region 1,Facility 33,2192.91616,EF,28958.65,1469.71,467935.0,0.0,0,0.8
"Friday, December 01, 2023",Region 4,Facility 26,2193.78262,EF,443.46,222.48,63221.26,,0,1.0
"Monday, August 01, 2022",Region 1,Facility 25,2202.84256,EF,22307.0,110.56,344886.0,40.0,0,0.8
"Monday, January 01, 2024",Region 4,Facility 26,2204.99799,EF,503.36,242.54,66769.03,,0,1.0
"Thursday, February 01, 2024",Region 4,Facility 26,2207.02794,EF,601.23,250.05,112111.74,,0,1.0
"Wednesday, November 01, 2023",Region 1,Facility 39,2210.23606,EF,511.94,15.02,90488.3,40.0,0,0.8
"Thursday, September 01, 2022",Region 1,Facility 41,2213.64484,EF,5583.02,398.6,55112.0,6.4509,0,0.8
"Friday, July 01, 2022",Region 4,Facility 27,2214.52945,EF,14159.36,203.45,110495.1,40.0,0,1.0
"Thursday, February 01, 2024",Region 2,Facility 24,2216.09776,EF,17674.0,238.51,116980.0,40.0,0,1.2
"Saturday, July 01, 2023",Region 1,Facility 25,2223.29151,EF,21519.82,105.02,274910.0,40.0,0,0.8
"Friday, April 01, 2022",Region 1,Facility 25,2224.80005,EF,20495.12,228.74,288123.61,40.0,0,0.8
"Thursday, August 01, 2024",Region 4,Facility 26,2224.93725,EF,691.99,171.84,114397.83,,0,1.0
"Wednesday, February 01, 2023",Region 2,Facility 16,2226.297,EF,6901.1,319.4,27359.0,,0,1.2
"Wednesday, March 01, 2023",Region 2,Facility 16,2230.862,EF,7182.4,314.07,20320.0,,0,1.2
"Tuesday, October 01, 2024",Region 2,Facility 40,2233.13196,EF,7521.63,186.84,112070.0,40.0,0,1.2
"Wednesday, May 01, 2024",Region 1,Facility 25,2234.62695,EF,22444.99,72.32,339570.0,40.0,0,0.8
"Thursday, June 01, 2023",Region 1,Facility 25,2238.46424,EF,22069.82,66.39,308375.0,40.0,0,0.8
"Wednesday, November 01, 2023",Region 2,Facility 40,2245.80701,EF,7955.8,186.14,128810.0,40.0,0,1.2
"Friday, August 01, 2025",Region 1,Facility 25,2253.28018,EF,22899.01,80.02,272150.0,40.0,0,0.8
"Sunday, December 01, 2024",Region 2,Facility 40,2259.0684,EF,6196.15,201.0,133290.0,40.0,0,1.2
"Thursday, August 01, 2024",Region 2,Facility 28,2260.77707,EF,1438.78,128.09,107957.0,40.0,0,1.2
"Friday, December 01, 2023",Region 2,Facility 24,2261.821,EF,13972.0,264.94,38240.0,40.0,0,1.2
"Monday, April 01, 2024",Region 1,Facility 39,2278.5213,EF,505.91,15.58,111376.08,,0,0.8
"Friday, July 01, 2022",Region 1,Facility 25,2289.9123,EF,21949.18,134.04,264000.0,40.0,0,0.8
"Tuesday, November 01, 2022",Region 1,Facility 39,2298.71726,EF,320.24,10.17,101165.59,40.0,0,0.8
"Monday, May 01, 2023",Region 1,Facility 39,2301.44406,EF,619.8,1.99,94611.21,40.0,0,0.8
"Wednesday, March 01, 2023",Region 2,Facility 24,2304.336,EF,21064.0,244.81,204300.0,40.0,0,1.2
"Tuesday, April 01, 2025",Region 1,Facility 25,2305.84599,EF,25987.99,67.08,292370.0,40.0,0,0.8
"Thursday, June 01, 2023",Region 1,Facility 39,2306.88433,EF,514.38,2.68,85513.67,40.0,0,0.8
"Friday, July 01, 2022",Region 1,Facility 39,2309.62058,EF,406.49,4.29,77682.51,40.0,0,0.8
"Sunday, January 01, 2023",Region 2,Facility 16,2318.568,EF,7155.5,329.15,27800.0,,0,1.2
"Thursday, January 01, 2015",Region 1,Facility 4,2318.62505,EF,4850.03,701.28,31054.6,0.0,0,0.8
"Wednesday, January 01, 2025",Region 2,Facility 24,2321.12584,EF,21354.0,237.49,191970.0,40.0,0,1.2
"Sunday, October 01, 2023",Region 2,Facility 40,2323.19539,EF,7667.0,224.27,124040.0,68.8812,0,1.2
"Wednesday, February 01, 2023",Region 1,Facility 39,2334.52306,EF,419.95,123.17,62735.26,40.0,0,0.8
"Sunday, October 01, 2023",Region 1,Facility 39,2352.74633,EF,589.94,2.56,90453.84,40.0,0,0.8
"Thursday, September 01, 2022",Region 4,Facility 27,2354.52945,EF,16002.48,203.45,90264.88,40.0,0,1.0
"Friday, April 01, 2022",Region 1,Facility 41,2366.69048,EF,5617.3,351.68,67189.0,42.966,0,0.8
"Sunday, September 01, 2024",Region 1,Facility 25,2371.27036,EF,24108.14,103.22,333264.0,40.0,0,0.8
"Saturday, March 01, 2025",Region 2,Facility 40,2371.9762,EF,9206.0,210.31,110110.0,,0,1.2
"Tuesday, July 01, 2025",Region 1,Facility 25,2385.8842,EF,22825.04,77.55,288755.0,40.0,0,0.8
"Friday, December 01, 2023",Region 1,Facility 39,2391.68646,EF,412.36,92.26,77990.68,40.0,0,0.8
"Wednesday, January 01, 2025",Region 2,Facility 40,2391.72349,EF,7934.0,222.57,144190.0,,0,1.2
"Sunday, June 01, 2025",Region 1,Facility 41,2405.79308,EF,2858.42,368.16,79120.0,42.7735,0,0.8
"Saturday, April 01, 2023",Region 4,Facility 29,2411.90293,EF,17630.0,181.57,287140.94,40.0,0,1.0
"Saturday, July 01, 2023",Region 1,Facility 39,2412.7885,EF,487.42,2.88,71659.87,40.0,0,0.8
"Monday, August 01, 2022",Region 4,Facility 27,2416.7857,EF,16541.16,205.31,121925.63,40.0,0,1.0
"Saturday, February 01, 2025",Region 2,Facility 40,2422.78576,EF,8615.47,220.75,137510.0,,0,1.2
"Sunday, September 01, 2024",Region 1,Facility 39,2432.317,EF,501.11,2.38,129429.12,,0,0.8
"Wednesday, May 01, 2024",Region 2,Facility 28,2433.43822,EF,1564.33,172.19,303433.0,40.0,0,1.2
"Wednesday, June 01, 2022",Region 4,Facility 27,2439.39733,EF,14703.67,224.86,157215.12,40.0,0,1.0
"Thursday, May 01, 2025",Region 1,Facility 41,2445.15151,EF,4981.3,398.29,76349.0,32.649,0,0.8
"Monday, July 01, 2024",Region 2,Facility 28,2450.90307,EF,1771.55,153.67,256680.0,40.0,0,1.2
"Monday, April 01, 2024",Region 1,Facility 42,2453.88127,EF,371.38,0.75,150904.5,40.0,0,0.8
"Friday, December 01, 2023",Region 2,Facility 40,2455.61312,EF,6314.0,255.15,91480.0,40.0,0,1.2
"Monday, July 01, 2024",Region 4,Facility 27,2467.76805,EF,14570.04,216.32,69689.93,40.0,0,1.0
"Friday, November 01, 2024",Region 2,Facility 40,2471.28523,EF,9182.0,212.96,94570.0,40.0,0,1.2
"Monday, August 01, 2022",Region 1,Facility 39,2480.01205,EF,403.4,2.93,82623.96,40.0,0,0.8
"Monday, July 01, 2024",Region 1,Facility 25,2481.63986,EF,25597.0,108.96,322127.0,40.0,0,0.8
"Saturday, June 01, 2024",Region 2,Facility 28,2482.74176,EF,1637.46,184.74,217176.0,40.0,0,1.2
"Sunday, December 01, 2024",Region 1,Facility 42,2488.51852,EF,398.61,1.12,428332.5,40.0,0,0.8
"Wednesday, June 01, 2022",Region 1,Facility 25,2490.09161,EF,22826.86,179.6,254781.0,40.0,0,0.8
"Saturday, June 01, 2024",Region 4,Facility 27,2497.99178,EF,13353.12,250.07,153441.23,40.0,0,1.0
"Thursday, June 01, 2023",Region 4,Facility 27,2500.24536,EF,12111.8,273.73,74996.96,40.0,0,1.0
"Wednesday, February 01, 2023",Region 2,Facility 24,2513.315,EF,18529.0,294.92,110750.0,40.0,0,1.2
"Thursday, May 01, 2025",Region 1,Facility 25,2518.88659,EF,26335.89,67.11,285518.0,40.0,0,0.8
"Friday, March 01, 2024",Region 2,Facility 40,2535.72824,EF,7930.0,279.0,151200.0,40.0,0,1.2
"Monday, May 01, 2023",Region 4,Facility 29,2538.79461,EF,21330.0,184.19,249772.91,40.0,0,1.0
"Sunday, May 01, 2022",Region 4,Facility 27,2545.32671,EF,16114.38,248.15,132993.28,40.0,0,1.0
"Wednesday, June 01, 2022",Region 2,Facility 28,2548.74515,EF,1773.6,178.69,243060.0,40.0,0,1.2
"Friday, July 01, 2022",Region 2,Facility 40,2558.54041,EF,8157.86,302.72,196220.0,68.4092,0,1.2
"Thursday, June 01, 2023",Region 2,Facility 28,2561.9353,EF,2309.67,182.72,337372.0,40.0,0,1.2
"Thursday, May 01, 2025",Region 2,Facility 28,2563.65966,EF,1530.6,189.96,207990.0,40.0,0,1.2
"Tuesday, February 01, 2022",Region 1,Facility 39,2566.22726,EF,424.42,129.11,87386.19,40.0,0,0.8
"Wednesday, May 01, 2024",Region 4,Facility 27,2576.41758,EF,16400.63,261.98,101495.83,40.0,0,1.0
"Sunday, May 01, 2022",Region 1,Facility 41,2584.3185,EF,6464.2,465.89,85170.0,3.2256,0,0.8
"Thursday, August 01, 2024",Region 4,Facility 27,2608.06788,EF,14098.56,249.59,100842.66,40.0,0,1.0
"Sunday, October 01, 2023",Region 4,Facility 27,2611.22055,EF,16445.4,277.78,137647.14,40.0,0,1.0
"Tuesday, April 01, 2025",Region 2,Facility 28,2611.2316,EF,1427.41,224.79,210850.0,40.0,0,1.2
"Monday, January 01, 2024",Region 1,Facility 42,2633.27017,EF,399.65,2.27,147916.0,40.0,0,0.8
"Friday, August 01, 2025",Region 1,Facility 39,2634.35978,EF,525.56,3.53,130963.46,,0,0.8
"Thursday, June 01, 2023",Region 4,Facility 29,2636.81121,EF,21889.0,177.45,253558.14,40.0,0,1.0
"Thursday, February 01, 2024",Region 2,Facility 40,2637.901,EF,7688.0,314.67,133610.0,40.0,0,1.2
"Tuesday, August 01, 2023",Region 4,Facility 27,2638.0421,EF,17053.36,270.13,104017.8,40.0,0,1.0
"Monday, May 01, 2023",Region 4,Facility 27,2639.91493,EF,13571.55,296.66,86881.08,40.0,0,1.0
"Saturday, July 01, 2023",Region 1,Facility 41,2640.95827,EF,4591.89,475.25,56076.0,5.7699,0,0.8
"Saturday, October 01, 2022",Region 2,Facility 28,2643.53903,EF,1999.63,200.63,240812.0,40.0,0,1.2
"Saturday, January 01, 2022",Region 2,Facility 16,2646.3721,EF,8348.0,370.65,22722.0,,0,1.2
"Tuesday, August 01, 2023",Region 4,Facility 29,2647.38197,EF,23483.0,169.89,247677.68,40.0,0,1.0
"Saturday, July 01, 2023",Region 4,Facility 27,2647.57876,EF,12900.37,267.87,99400.23,40.0,0,1.0
"Thursday, September 01, 2022",Region 2,Facility 28,2661.62232,EF,1890.03,193.77,252740.0,40.0,0,1.2
"Saturday, October 01, 2022",Region 4,Facility 27,2662.25103,EF,16759.47,266.34,153858.53,40.0,0,1.0
"Thursday, December 01, 2022",Region 2,Facility 24,2662.611,EF,15142.0,296.26,38460.0,40.0,0,1.2
"Saturday, April 01, 2023",Region 4,Facility 27,2664.32836,EF,11468.85,314.6,111656.3,40.0,0,1.0
"Tuesday, October 01, 2024",Region 2,Facility 28,2665.62826,EF,1474.49,224.88,113669.5,40.0,0,1.2
"Thursday, February 01, 2024",Region 1,Facility 42,2675.72623,EF,388.98,1.09,179717.0,40.0,0,0.8
"Tuesday, April 01, 2025",Region 1,Facility 41,2695.78049,EF,5825.63,471.97,105223.0,13.23,0,0.8
"Sunday, January 01, 2023",Region 2,Facility 24,2704.784,EF,18955.0,308.44,116560.0,40.0,0,1.2
"Thursday, December 01, 2022",Region 1,Facility 41,2704.92462,EF,3725.96,494.71,43450.0,0.1644,0,0.8
"Monday, January 01, 2024",Region 2,Facility 24,2710.65576,EF,20718.0,313.19,218560.0,40.0,0,1.2
"Friday, September 01, 2023",Region 4,Facility 29,2711.90532,EF,19962.0,151.49,277779.97,40.0,0,1.0
"Thursday, June 01, 2023",Region 1,Facility 42,2713.8468,EF,375.79,114.88,128544.0,40.0,0,0.8
"Monday, January 01, 2024",Region 2,Facility 16,2715.409,EF,7814.7,399.54,28329.0,,0,1.2
"Monday, January 01, 2024",Region 2,Facility 40,2715.96516,EF,8626.73,295.5,102700.0,40.0,0,1.2
"Monday, August 01, 2022",Region 2,Facility 28,2719.88599,EF,1996.78,168.41,227955.0,40.0,0,1.2
"Friday, July 01, 2022",Region 2,Facility 28,2725.13673,EF,2110.79,175.28,259809.0,40.0,0,1.2
"Sunday, December 01, 2024",Region 1,Facility 41,2726.92767,EF,3748.03,490.68,56089.54,5.5685,0,0.8
"Sunday, June 01, 2025",Region 2,Facility 28,2732.88052,EF,1902.47,177.47,171490.0,40.0,0,1.2
"Sunday, May 01, 2022",Region 2,Facility 28,2735.89911,EF,1907.69,212.66,215735.0,40.0,0,1.2
"Monday, July 01, 2024",Region 1,Facility 39,2749.42634,EF,523.22,9.27,105593.31,,0,0.8
"Tuesday, July 01, 2025",Region 1,Facility 39,2751.2272,EF,441.19,2.1,121621.64,,0,0.8
"Tuesday, February 01, 2022",Region 2,Facility 24,2756.516,EF,17680.0,314.49,125240.0,40.0,0,1.2
"Saturday, July 01, 2023",Region 4,Facility 29,2756.55001,EF,21313.0,153.29,337636.02,40.0,0,1.0
"Saturday, October 01, 2022",Region 2,Facility 40,2765.69331,EF,10191.69,263.08,209230.0,88.5877,0,1.2
"Wednesday, May 01, 2024",Region 1,Facility 39,2774.068,EF,600.67,2.18,91280.63,,0,0.8
"Wednesday, May 01, 2024",Region 4,Facility 29,2775.9046,EF,22559.0,182.52,269746.85,40.0,0,1.0
"Wednesday, January 01, 2025",Region 1,Facility 41,2781.37807,EF,5690.57,491.58,56089.54,9.5,0,0.8
